Day,amazon
2004-09-01,85
2004-09-02,87
2004-09-03,79
2004-09-04,86
2004-09-05,84
2004-09-06,85
2004-09-07,86
2004-09-08,84
2004-09-09,79
2004-09-10,87
2004-09-11,94
2004-09-12,100
2004-09-13,83
2004-09-14,85
2004-09-15,89
2004-09-16,87
2004-09-17,80
2004-09-18,94
2004-09-19,95
2004-09-20,86
2004-09-21,89
2004-09-22,90
2004-09-23,89
2004-09-24,91
2004-09-25,98
2004-09-26,97
2004-09-27,97
2004-09-28,94
2004-09-29,87
2004-09-30,84
