Day,amazon
2011-08-01,88
2011-08-02,85
2011-08-03,88
2011-08-04,88
2011-08-05,85
2011-08-06,87
2011-08-07,100
2011-08-08,89
2011-08-09,86
2011-08-10,85
2011-08-11,84
2011-08-12,84
2011-08-13,93
2011-08-14,95
2011-08-15,93
2011-08-16,88
2011-08-17,89
2011-08-18,86
2011-08-19,85
2011-08-20,92
2011-08-21,97
2011-08-22,93
2011-08-23,93
2011-08-24,89
2011-08-25,88
2011-08-26,84
2011-08-27,93
2011-08-28,92
2011-08-29,89
2011-08-30,93
2011-08-31,92
