Day,motorola
2008-09-01,93
2008-09-02,90
2008-09-03,94
2008-09-04,92
2008-09-05,91
2008-09-06,99
2008-09-07,92
2008-09-08,87
2008-09-09,92
2008-09-10,87
2008-09-11,90
2008-09-12,89
2008-09-13,100
2008-09-14,95
2008-09-15,85
2008-09-16,87
2008-09-17,88
2008-09-18,88
2008-09-19,91
2008-09-20,99
2008-09-21,88
2008-09-22,86
2008-09-23,87
2008-09-24,87
2008-09-25,88
2008-09-26,87
2008-09-27,91
2008-09-28,90
2008-09-29,85
2008-09-30,84
