Day,hp
2004-12-01,94
2004-12-02,90
2004-12-03,91
2004-12-04,84
2004-12-05,82
2004-12-06,91
2004-12-07,91
2004-12-08,91
2004-12-09,91
2004-12-10,94
2004-12-11,86
2004-12-12,79
2004-12-13,97
2004-12-14,98
2004-12-15,94
2004-12-16,97
2004-12-17,91
2004-12-18,91
2004-12-19,83
2004-12-20,99
2004-12-21,100
2004-12-22,92
2004-12-23,92
2004-12-24,89
2004-12-25,90
2004-12-26,86
2004-12-27,100
2004-12-28,98
2004-12-29,98
2004-12-30,91
2004-12-31,85
