Day,hp
2011-11-01,89
2011-11-02,90
2011-11-03,93
2011-11-04,91
2011-11-05,77
2011-11-06,73
2011-11-07,87
2011-11-08,90
2011-11-09,89
2011-11-10,90
2011-11-11,89
2011-11-12,77
2011-11-13,74
2011-11-14,92
2011-11-15,90
2011-11-16,93
2011-11-17,89
2011-11-18,87
2011-11-19,79
2011-11-20,73
2011-11-21,91
2011-11-22,94
2011-11-23,95
2011-11-24,97
2011-11-25,100
2011-11-26,85
2011-11-27,79
2011-11-28,100
2011-11-29,95
2011-11-30,93
