Day,apple
2005-08-01,86
2005-08-02,90
2005-08-03,90
2005-08-04,90
2005-08-05,88
2005-08-06,94
2005-08-07,96
2005-08-08,94
2005-08-09,88
2005-08-10,83
2005-08-11,83
2005-08-12,84
2005-08-13,93
2005-08-14,98
2005-08-15,92
2005-08-16,94
2005-08-17,96
2005-08-18,89
2005-08-19,89
2005-08-20,99
2005-08-21,95
2005-08-22,88
2005-08-23,89
2005-08-24,100
2005-08-25,81
2005-08-26,85
2005-08-27,94
2005-08-28,90
2005-08-29,81
2005-08-30,90
2005-08-31,83
