Day,amazon
2013-02-01,85
2013-02-02,94
2013-02-03,100
2013-02-04,87
2013-02-05,88
2013-02-06,86
2013-02-07,85
2013-02-08,86
2013-02-09,91
2013-02-10,99
2013-02-11,88
2013-02-12,88
2013-02-13,84
2013-02-14,81
2013-02-15,79
2013-02-16,90
2013-02-17,95
2013-02-18,87
2013-02-19,87
2013-02-20,83
2013-02-21,84
2013-02-22,81
2013-02-23,90
2013-02-24,93
2013-02-25,82
2013-02-26,82
2013-02-27,80
2013-02-28,82
