Day,apple
2004-08-01,78
2004-08-02,78
2004-08-03,71
2004-08-04,77
2004-08-05,72
2004-08-06,73
2004-08-07,82
2004-08-08,77
2004-08-09,67
2004-08-10,69
2004-08-11,69
2004-08-12,73
2004-08-13,70
2004-08-14,77
2004-08-15,82
2004-08-16,69
2004-08-17,71
2004-08-18,70
2004-08-19,71
2004-08-20,72
2004-08-21,81
2004-08-22,73
2004-08-23,74
2004-08-24,71
2004-08-25,79
2004-08-26,69
2004-08-27,77
2004-08-28,81
2004-08-29,82
2004-08-30,80
2004-08-31,100
