Day,apple
2007-10-01,83
2007-10-02,83
2007-10-03,80
2007-10-04,77
2007-10-05,82
2007-10-06,97
2007-10-07,95
2007-10-08,81
2007-10-09,79
2007-10-10,74
2007-10-11,79
2007-10-12,81
2007-10-13,100
2007-10-14,95
2007-10-15,74
2007-10-16,80
2007-10-17,79
2007-10-18,76
2007-10-19,77
2007-10-20,92
2007-10-21,89
2007-10-22,78
2007-10-23,79
2007-10-24,77
2007-10-25,78
2007-10-26,94
2007-10-27,100
2007-10-28,94
2007-10-29,82
2007-10-30,80
2007-10-31,80
