Day,amazon
2005-12-01,84
2005-12-02,86
2005-12-03,93
2005-12-04,94
2005-12-05,91
2005-12-06,94
2005-12-07,88
2005-12-08,92
2005-12-09,91
2005-12-10,98
2005-12-11,100
2005-12-12,95
2005-12-13,96
2005-12-14,92
2005-12-15,91
2005-12-16,86
2005-12-17,95
2005-12-18,97
2005-12-19,89
2005-12-20,86
2005-12-21,80
2005-12-22,76
2005-12-23,70
2005-12-24,73
2005-12-25,69
2005-12-26,73
2005-12-27,74
2005-12-28,70
2005-12-29,73
2005-12-30,72
2005-12-31,72
