Day,amazon
2007-06-01,84
2007-06-02,90
2007-06-03,96
2007-06-04,88
2007-06-05,87
2007-06-06,84
2007-06-07,86
2007-06-08,84
2007-06-09,92
2007-06-10,96
2007-06-11,87
2007-06-12,90
2007-06-13,89
2007-06-14,86
2007-06-15,84
2007-06-16,92
2007-06-17,96
2007-06-18,90
2007-06-19,88
2007-06-20,84
2007-06-21,86
2007-06-22,87
2007-06-23,94
2007-06-24,100
2007-06-25,88
2007-06-26,90
2007-06-27,87
2007-06-28,83
2007-06-29,87
2007-06-30,96
