Day,apple
2013-11-01,73
2013-11-02,71
2013-11-03,70
2013-11-04,63
2013-11-05,59
2013-11-06,57
2013-11-07,58
2013-11-08,57
2013-11-09,62
2013-11-10,63
2013-11-11,59
2013-11-12,63
2013-11-13,59
2013-11-14,60
2013-11-15,58
2013-11-16,65
2013-11-17,66
2013-11-18,59
2013-11-19,59
2013-11-20,64
2013-11-21,62
2013-11-22,61
2013-11-23,66
2013-11-24,67
2013-11-25,62
2013-11-26,66
2013-11-27,70
2013-11-28,81
2013-11-29,100
2013-11-30,69
