Day,apple
2011-02-01,79
2011-02-02,77
2011-02-03,78
2011-02-04,82
2011-02-05,87
2011-02-06,87
2011-02-07,80
2011-02-08,83
2011-02-09,84
2011-02-10,83
2011-02-11,83
2011-02-12,88
2011-02-13,90
2011-02-14,82
2011-02-15,79
2011-02-16,80
2011-02-17,81
2011-02-18,80
2011-02-19,88
2011-02-20,87
2011-02-21,81
2011-02-22,80
2011-02-23,85
2011-02-24,100
2011-02-25,95
2011-02-26,94
2011-02-27,92
2011-02-28,83
