Day,nokia
2012-07-01,91
2012-07-02,82
2012-07-03,84
2012-07-04,87
2012-07-05,89
2012-07-06,87
2012-07-07,96
2012-07-08,95
2012-07-09,85
2012-07-10,86
2012-07-11,85
2012-07-12,86
2012-07-13,88
2012-07-14,98
2012-07-15,92
2012-07-16,86
2012-07-17,88
2012-07-18,89
2012-07-19,89
2012-07-20,90
2012-07-21,96
2012-07-22,95
2012-07-23,87
2012-07-24,87
2012-07-25,87
2012-07-26,90
2012-07-27,88
2012-07-28,99
2012-07-29,100
2012-07-30,86
2012-07-31,89
