Day,hp
2007-06-01,100
2007-06-02,82
2007-06-03,80
2007-06-04,96
2007-06-05,98
2007-06-06,96
2007-06-07,92
2007-06-08,93
2007-06-09,83
2007-06-10,76
2007-06-11,94
2007-06-12,97
2007-06-13,99
2007-06-14,95
2007-06-15,94
2007-06-16,85
2007-06-17,74
2007-06-18,92
2007-06-19,97
2007-06-20,97
2007-06-21,96
2007-06-22,98
2007-06-23,84
2007-06-24,75
2007-06-25,94
2007-06-26,95
2007-06-27,99
2007-06-28,96
2007-06-29,94
2007-06-30,84
