Day,hp
2010-10-01,94
2010-10-02,82
2010-10-03,76
2010-10-04,97
2010-10-05,100
2010-10-06,96
2010-10-07,97
2010-10-08,91
2010-10-09,82
2010-10-10,74
2010-10-11,97
2010-10-12,96
2010-10-13,94
2010-10-14,98
2010-10-15,95
2010-10-16,82
2010-10-17,81
2010-10-18,94
2010-10-19,98
2010-10-20,95
2010-10-21,97
2010-10-22,96
2010-10-23,85
2010-10-24,80
2010-10-25,99
2010-10-26,97
2010-10-27,99
2010-10-28,97
2010-10-29,88
2010-10-30,80
2010-10-31,77
