Day,nokia
2008-08-01,90
2008-08-02,100
2008-08-03,97
2008-08-04,91
2008-08-05,89
2008-08-06,91
2008-08-07,88
2008-08-08,87
2008-08-09,95
2008-08-10,94
2008-08-11,85
2008-08-12,89
2008-08-13,87
2008-08-14,88
2008-08-15,88
2008-08-16,91
2008-08-17,93
2008-08-18,88
2008-08-19,91
2008-08-20,88
2008-08-21,91
2008-08-22,91
2008-08-23,99
2008-08-24,95
2008-08-25,89
2008-08-26,91
2008-08-27,91
2008-08-28,90
2008-08-29,88
2008-08-30,100
2008-08-31,95
