Day,microsoft
2006-05-01,91
2006-05-02,96
2006-05-03,97
2006-05-04,95
2006-05-05,90
2006-05-06,79
2006-05-07,80
2006-05-08,90
2006-05-09,97
2006-05-10,100
2006-05-11,92
2006-05-12,89
2006-05-13,79
2006-05-14,85
2006-05-15,87
2006-05-16,91
2006-05-17,92
2006-05-18,92
2006-05-19,92
2006-05-20,78
2006-05-21,77
2006-05-22,86
2006-05-23,90
2006-05-24,96
2006-05-25,95
2006-05-26,93
2006-05-27,82
2006-05-28,76
2006-05-29,82
2006-05-30,89
2006-05-31,94
