Day,apple
2008-12-01,66
2008-12-02,64
2008-12-03,60
2008-12-04,61
2008-12-05,61
2008-12-06,69
2008-12-07,71
2008-12-08,65
2008-12-09,62
2008-12-10,59
2008-12-11,59
2008-12-12,61
2008-12-13,67
2008-12-14,71
2008-12-15,63
2008-12-16,64
2008-12-17,65
2008-12-18,64
2008-12-19,62
2008-12-20,68
2008-12-21,70
2008-12-22,65
2008-12-23,65
2008-12-24,73
2008-12-25,100
2008-12-26,87
2008-12-27,80
2008-12-28,73
2008-12-29,69
2008-12-30,65
2008-12-31,68
