Day,amazon
2004-10-01,76
2004-10-02,89
2004-10-03,86
2004-10-04,79
2004-10-05,82
2004-10-06,79
2004-10-07,80
2004-10-08,80
2004-10-09,76
2004-10-10,83
2004-10-11,78
2004-10-12,77
2004-10-13,84
2004-10-14,81
2004-10-15,80
2004-10-16,85
2004-10-17,84
2004-10-18,83
2004-10-19,83
2004-10-20,79
2004-10-21,84
2004-10-22,85
2004-10-23,79
2004-10-24,81
2004-10-25,82
2004-10-26,79
2004-10-27,100
2004-10-28,83
2004-10-29,64
2004-10-30,88
2004-10-31,87
