Day,microsoft
2013-08-01,89
2013-08-02,81
2013-08-03,71
2013-08-04,70
2013-08-05,86
2013-08-06,87
2013-08-07,89
2013-08-08,87
2013-08-09,80
2013-08-10,70
2013-08-11,70
2013-08-12,87
2013-08-13,93
2013-08-14,96
2013-08-15,89
2013-08-16,87
2013-08-17,73
2013-08-18,72
2013-08-19,91
2013-08-20,95
2013-08-21,96
2013-08-22,97
2013-08-23,93
2013-08-24,77
2013-08-25,82
2013-08-26,96
2013-08-27,100
2013-08-28,99
2013-08-29,96
2013-08-30,90
2013-08-31,77
