Day,apple
2013-01-01,94
2013-01-02,100
2013-01-03,89
2013-01-04,88
2013-01-05,89
2013-01-06,89
2013-01-07,82
2013-01-08,80
2013-01-09,77
2013-01-10,73
2013-01-11,74
2013-01-12,81
2013-01-13,81
2013-01-14,76
2013-01-15,76
2013-01-16,71
2013-01-17,71
2013-01-18,69
2013-01-19,77
2013-01-20,77
2013-01-21,70
2013-01-22,71
2013-01-23,75
2013-01-24,79
2013-01-25,78
2013-01-26,80
2013-01-27,80
2013-01-28,73
2013-01-29,77
2013-01-30,74
2013-01-31,73
