Day,apple
2010-11-01,62
2010-11-02,59
2010-11-03,58
2010-11-04,61
2010-11-05,61
2010-11-06,65
2010-11-07,65
2010-11-08,61
2010-11-09,58
2010-11-10,59
2010-11-11,63
2010-11-12,62
2010-11-13,67
2010-11-14,67
2010-11-15,69
2010-11-16,82
2010-11-17,67
2010-11-18,62
2010-11-19,64
2010-11-20,67
2010-11-21,70
2010-11-22,70
2010-11-23,81
2010-11-24,79
2010-11-25,85
2010-11-26,100
2010-11-27,77
2010-11-28,72
2010-11-29,69
2010-11-30,63
