Day,motorola
2010-02-01,88
2010-02-02,90
2010-02-03,86
2010-02-04,91
2010-02-05,94
2010-02-06,100
2010-02-07,85
2010-02-08,99
2010-02-09,91
2010-02-10,95
2010-02-11,97
2010-02-12,90
2010-02-13,89
2010-02-14,84
2010-02-15,87
2010-02-16,89
2010-02-17,90
2010-02-18,95
2010-02-19,94
2010-02-20,98
2010-02-21,90
2010-02-22,87
2010-02-23,92
2010-02-24,91
2010-02-25,90
2010-02-26,88
2010-02-27,91
2010-02-28,83
