Day,motorola
2007-08-01,88
2007-08-02,88
2007-08-03,92
2007-08-04,97
2007-08-05,91
2007-08-06,87
2007-08-07,87
2007-08-08,90
2007-08-09,86
2007-08-10,91
2007-08-11,95
2007-08-12,91
2007-08-13,87
2007-08-14,87
2007-08-15,89
2007-08-16,87
2007-08-17,86
2007-08-18,100
2007-08-19,93
2007-08-20,86
2007-08-21,86
2007-08-22,85
2007-08-23,90
2007-08-24,88
2007-08-25,94
2007-08-26,86
2007-08-27,82
2007-08-28,84
2007-08-29,85
2007-08-30,84
2007-08-31,86
