Day,apple
2010-03-01,88
2010-03-02,89
2010-03-03,89
2010-03-04,85
2010-03-05,92
2010-03-06,92
2010-03-07,96
2010-03-08,88
2010-03-09,86
2010-03-10,85
2010-03-11,83
2010-03-12,97
2010-03-13,100
2010-03-14,96
2010-03-15,89
2010-03-16,85
2010-03-17,83
2010-03-18,85
2010-03-19,86
2010-03-20,91
2010-03-21,93
2010-03-22,85
2010-03-23,85
2010-03-24,81
2010-03-25,83
2010-03-26,83
2010-03-27,91
2010-03-28,95
2010-03-29,92
2010-03-30,90
2010-03-31,91
