Day,apple
2004-01-01,87
2004-01-02,85
2004-01-03,82
2004-01-04,80
2004-01-05,80
2004-01-06,100
2004-01-07,93
2004-01-08,92
2004-01-09,87
2004-01-10,91
2004-01-11,89
2004-01-12,80
2004-01-13,76
2004-01-14,82
2004-01-15,84
2004-01-16,79
2004-01-17,88
2004-01-18,79
2004-01-19,80
2004-01-20,81
2004-01-21,76
2004-01-22,75
2004-01-23,80
2004-01-24,100
2004-01-25,88
2004-01-26,79
2004-01-27,75
2004-01-28,77
2004-01-29,77
2004-01-30,81
2004-01-31,88
