Day,nokia
2011-02-01,84
2011-02-02,83
2011-02-03,84
2011-02-04,86
2011-02-05,94
2011-02-06,92
2011-02-07,88
2011-02-08,86
2011-02-09,88
2011-02-10,94
2011-02-11,99
2011-02-12,100
2011-02-13,97
2011-02-14,87
2011-02-15,88
2011-02-16,88
2011-02-17,88
2011-02-18,91
2011-02-19,97
2011-02-20,95
2011-02-21,89
2011-02-22,84
2011-02-23,85
2011-02-24,87
2011-02-25,85
2011-02-26,98
2011-02-27,88
2011-02-28,84
