Day,microsoft
2009-06-01,94
2009-06-02,100
2009-06-03,99
2009-06-04,96
2009-06-05,88
2009-06-06,76
2009-06-07,78
2009-06-08,86
2009-06-09,88
2009-06-10,88
2009-06-11,90
2009-06-12,83
2009-06-13,74
2009-06-14,75
2009-06-15,83
2009-06-16,84
2009-06-17,85
2009-06-18,86
2009-06-19,80
2009-06-20,73
2009-06-21,71
2009-06-22,81
2009-06-23,84
2009-06-24,87
2009-06-25,84
2009-06-26,79
2009-06-27,71
2009-06-28,70
2009-06-29,79
2009-06-30,82
