Day,apple
2013-05-01,99
2013-05-02,93
2013-05-03,95
2013-05-04,99
2013-05-05,99
2013-05-06,95
2013-05-07,93
2013-05-08,92
2013-05-09,91
2013-05-10,94
2013-05-11,100
2013-05-12,99
2013-05-13,93
2013-05-14,92
2013-05-15,94
2013-05-16,90
2013-05-17,88
2013-05-18,98
2013-05-19,96
2013-05-20,91
2013-05-21,92
2013-05-22,95
2013-05-23,91
2013-05-24,91
2013-05-25,98
2013-05-26,98
2013-05-27,90
2013-05-28,91
2013-05-29,94
2013-05-30,91
2013-05-31,91
