Day,amazon
2011-02-01,86
2011-02-02,87
2011-02-03,84
2011-02-04,87
2011-02-05,92
2011-02-06,100
2011-02-07,89
2011-02-08,85
2011-02-09,85
2011-02-10,82
2011-02-11,83
2011-02-12,88
2011-02-13,93
2011-02-14,80
2011-02-15,82
2011-02-16,82
2011-02-17,81
2011-02-18,82
2011-02-19,88
2011-02-20,92
2011-02-21,88
2011-02-22,84
2011-02-23,82
2011-02-24,83
2011-02-25,80
2011-02-26,89
2011-02-27,93
2011-02-28,84
