Day,hp
2006-01-01,73
2006-01-02,97
2006-01-03,97
2006-01-04,96
2006-01-05,98
2006-01-06,96
2006-01-07,87
2006-01-08,81
2006-01-09,96
2006-01-10,96
2006-01-11,99
2006-01-12,92
2006-01-13,91
2006-01-14,84
2006-01-15,78
2006-01-16,99
2006-01-17,100
2006-01-18,95
2006-01-19,95
2006-01-20,92
2006-01-21,82
2006-01-22,78
2006-01-23,93
2006-01-24,96
2006-01-25,94
2006-01-26,93
2006-01-27,94
2006-01-28,79
2006-01-29,76
2006-01-30,96
2006-01-31,98
