Day,hp
2006-10-01,79
2006-10-02,96
2006-10-03,98
2006-10-04,97
2006-10-05,97
2006-10-06,96
2006-10-07,83
2006-10-08,81
2006-10-09,95
2006-10-10,100
2006-10-11,97
2006-10-12,95
2006-10-13,93
2006-10-14,84
2006-10-15,79
2006-10-16,95
2006-10-17,95
2006-10-18,97
2006-10-19,98
2006-10-20,93
2006-10-21,83
2006-10-22,82
2006-10-23,96
2006-10-24,97
2006-10-25,97
2006-10-26,98
2006-10-27,93
2006-10-28,88
2006-10-29,81
2006-10-30,96
2006-10-31,98
