Day,hp
2008-10-01,94
2008-10-02,98
2008-10-03,95
2008-10-04,83
2008-10-05,78
2008-10-06,95
2008-10-07,98
2008-10-08,98
2008-10-09,98
2008-10-10,90
2008-10-11,82
2008-10-12,79
2008-10-13,96
2008-10-14,95
2008-10-15,99
2008-10-16,95
2008-10-17,94
2008-10-18,83
2008-10-19,79
2008-10-20,96
2008-10-21,98
2008-10-22,100
2008-10-23,97
2008-10-24,95
2008-10-25,86
2008-10-26,83
2008-10-27,95
2008-10-28,95
2008-10-29,100
2008-10-30,99
2008-10-31,94
