Day,motorola
2012-02-01,95
2012-02-02,95
2012-02-03,97
2012-02-04,99
2012-02-05,95
2012-02-06,97
2012-02-07,98
2012-02-08,100
2012-02-09,100
2012-02-10,98
2012-02-11,97
2012-02-12,92
2012-02-13,93
2012-02-14,98
2012-02-15,96
2012-02-16,99
2012-02-17,97
2012-02-18,95
2012-02-19,91
2012-02-20,93
2012-02-21,90
2012-02-22,97
2012-02-23,97
2012-02-24,95
2012-02-25,98
2012-02-26,91
2012-02-27,92
2012-02-28,94
2012-02-29,92
