Day,motorola
2004-09-01,86
2004-09-02,89
2004-09-03,90
2004-09-04,93
2004-09-05,90
2004-09-06,84
2004-09-07,83
2004-09-08,90
2004-09-09,90
2004-09-10,89
2004-09-11,89
2004-09-12,84
2004-09-13,81
2004-09-14,84
2004-09-15,81
2004-09-16,88
2004-09-17,90
2004-09-18,100
2004-09-19,94
2004-09-20,83
2004-09-21,77
2004-09-22,81
2004-09-23,83
2004-09-24,85
2004-09-25,96
2004-09-26,92
2004-09-27,85
2004-09-28,83
2004-09-29,85
2004-09-30,84
