Day,microsoft
2006-10-01,81
2006-10-02,93
2006-10-03,95
2006-10-04,94
2006-10-05,93
2006-10-06,91
2006-10-07,82
2006-10-08,83
2006-10-09,90
2006-10-10,96
2006-10-11,97
2006-10-12,97
2006-10-13,94
2006-10-14,87
2006-10-15,85
2006-10-16,90
2006-10-17,93
2006-10-18,93
2006-10-19,100
2006-10-20,96
2006-10-21,86
2006-10-22,86
2006-10-23,89
2006-10-24,94
2006-10-25,95
2006-10-26,95
2006-10-27,88
2006-10-28,83
2006-10-29,80
2006-10-30,88
2006-10-31,96
