Day,microsoft
2008-09-01,80
2008-09-02,92
2008-09-03,95
2008-09-04,99
2008-09-05,94
2008-09-06,84
2008-09-07,87
2008-09-08,93
2008-09-09,100
2008-09-10,97
2008-09-11,99
2008-09-12,90
2008-09-13,85
2008-09-14,84
2008-09-15,90
2008-09-16,94
2008-09-17,93
2008-09-18,96
2008-09-19,92
2008-09-20,83
2008-09-21,82
2008-09-22,93
2008-09-23,94
2008-09-24,96
2008-09-25,93
2008-09-26,90
2008-09-27,78
2008-09-28,82
2008-09-29,91
2008-09-30,94
