Day,microsoft
2011-11-01,98
2011-11-02,99
2011-11-03,97
2011-11-04,90
2011-11-05,79
2011-11-06,78
2011-11-07,97
2011-11-08,100
2011-11-09,98
2011-11-10,97
2011-11-11,89
2011-11-12,79
2011-11-13,82
2011-11-14,99
2011-11-15,95
2011-11-16,97
2011-11-17,97
2011-11-18,92
2011-11-19,77
2011-11-20,81
2011-11-21,94
2011-11-22,95
2011-11-23,93
2011-11-24,88
2011-11-25,85
2011-11-26,81
2011-11-27,83
2011-11-28,99
2011-11-29,99
2011-11-30,97
