Day,amazon
2005-08-01,92
2005-08-02,87
2005-08-03,93
2005-08-04,87
2005-08-05,85
2005-08-06,97
2005-08-07,93
2005-08-08,93
2005-08-09,89
2005-08-10,89
2005-08-11,89
2005-08-12,90
2005-08-13,96
2005-08-14,100
2005-08-15,93
2005-08-16,94
2005-08-17,93
2005-08-18,88
2005-08-19,95
2005-08-20,92
2005-08-21,94
2005-08-22,95
2005-08-23,93
2005-08-24,85
2005-08-25,93
2005-08-26,86
2005-08-27,94
2005-08-28,98
2005-08-29,86
2005-08-30,92
2005-08-31,85
