Day,hp
2012-12-01,83
2012-12-02,79
2012-12-03,99
2012-12-04,97
2012-12-05,99
2012-12-06,98
2012-12-07,94
2012-12-08,83
2012-12-09,78
2012-12-10,94
2012-12-11,98
2012-12-12,100
2012-12-13,97
2012-12-14,93
2012-12-15,82
2012-12-16,78
2012-12-17,95
2012-12-18,97
2012-12-19,93
2012-12-20,95
2012-12-21,89
2012-12-22,83
2012-12-23,80
2012-12-24,87
2012-12-25,85
2012-12-26,96
2012-12-27,98
2012-12-28,94
2012-12-29,89
2012-12-30,79
2012-12-31,77
