Day,hp
2006-06-01,97
2006-06-02,95
2006-06-03,81
2006-06-04,77
2006-06-05,94
2006-06-06,99
2006-06-07,99
2006-06-08,99
2006-06-09,90
2006-06-10,80
2006-06-11,75
2006-06-12,91
2006-06-13,95
2006-06-14,98
2006-06-15,92
2006-06-16,92
2006-06-17,84
2006-06-18,72
2006-06-19,96
2006-06-20,96
2006-06-21,96
2006-06-22,95
2006-06-23,98
2006-06-24,78
2006-06-25,74
2006-06-26,94
2006-06-27,94
2006-06-28,100
2006-06-29,98
2006-06-30,91
