Day,apple
2005-12-01,69
2005-12-02,76
2005-12-03,82
2005-12-04,82
2005-12-05,73
2005-12-06,73
2005-12-07,74
2005-12-08,74
2005-12-09,74
2005-12-10,83
2005-12-11,85
2005-12-12,72
2005-12-13,75
2005-12-14,73
2005-12-15,74
2005-12-16,73
2005-12-17,85
2005-12-18,84
2005-12-19,76
2005-12-20,77
2005-12-21,73
2005-12-22,75
2005-12-23,75
2005-12-24,86
2005-12-25,100
2005-12-26,95
2005-12-27,85
2005-12-28,79
2005-12-29,77
2005-12-30,78
2005-12-31,83
