Day,amazon
2012-08-01,86
2012-08-02,87
2012-08-03,83
2012-08-04,90
2012-08-05,97
2012-08-06,91
2012-08-07,89
2012-08-08,88
2012-08-09,86
2012-08-10,84
2012-08-11,90
2012-08-12,96
2012-08-13,92
2012-08-14,90
2012-08-15,93
2012-08-16,89
2012-08-17,89
2012-08-18,93
2012-08-19,100
2012-08-20,96
2012-08-21,96
2012-08-22,93
2012-08-23,91
2012-08-24,88
2012-08-25,94
2012-08-26,99
2012-08-27,93
2012-08-28,93
2012-08-29,92
2012-08-30,94
2012-08-31,92
