Day,amazon
2010-07-01,84
2010-07-02,79
2010-07-03,81
2010-07-04,95
2010-07-05,87
2010-07-06,84
2010-07-07,82
2010-07-08,80
2010-07-09,81
2010-07-10,86
2010-07-11,93
2010-07-12,86
2010-07-13,91
2010-07-14,88
2010-07-15,90
2010-07-16,85
2010-07-17,92
2010-07-18,100
2010-07-19,91
2010-07-20,89
2010-07-21,91
2010-07-22,87
2010-07-23,89
2010-07-24,93
2010-07-25,98
2010-07-26,93
2010-07-27,90
2010-07-28,89
2010-07-29,92
2010-07-30,90
2010-07-31,93
