Day,apple
2008-09-01,62
2008-09-02,63
2008-09-03,63
2008-09-04,63
2008-09-05,64
2008-09-06,70
2008-09-07,73
2008-09-08,66
2008-09-09,100
2008-09-10,95
2008-09-11,81
2008-09-12,76
2008-09-13,85
2008-09-14,83
2008-09-15,71
2008-09-16,70
2008-09-17,70
2008-09-18,69
2008-09-19,72
2008-09-20,83
2008-09-21,82
2008-09-22,73
2008-09-23,70
2008-09-24,70
2008-09-25,69
2008-09-26,72
2008-09-27,80
2008-09-28,83
2008-09-29,72
2008-09-30,71
