Day,apple
2008-01-01,63
2008-01-02,58
2008-01-03,58
2008-01-04,57
2008-01-05,60
2008-01-06,63
2008-01-07,55
2008-01-08,57
2008-01-09,54
2008-01-10,56
2008-01-11,53
2008-01-12,58
2008-01-13,59
2008-01-14,58
2008-01-15,90
2008-01-16,100
2008-01-17,76
2008-01-18,70
2008-01-19,71
2008-01-20,67
2008-01-21,62
2008-01-22,59
2008-01-23,60
2008-01-24,58
2008-01-25,59
2008-01-26,65
2008-01-27,63
2008-01-28,54
2008-01-29,53
2008-01-30,57
2008-01-31,54
