Day,nokia
2011-07-01,88
2011-07-02,97
2011-07-03,93
2011-07-04,89
2011-07-05,86
2011-07-06,86
2011-07-07,83
2011-07-08,83
2011-07-09,93
2011-07-10,94
2011-07-11,85
2011-07-12,84
2011-07-13,84
2011-07-14,86
2011-07-15,87
2011-07-16,96
2011-07-17,92
2011-07-18,86
2011-07-19,85
2011-07-20,87
2011-07-21,89
2011-07-22,87
2011-07-23,94
2011-07-24,93
2011-07-25,84
2011-07-26,85
2011-07-27,86
2011-07-28,84
2011-07-29,88
2011-07-30,100
2011-07-31,98
