Day,motorola
2006-02-01,83
2006-02-02,84
2006-02-03,92
2006-02-04,99
2006-02-05,88
2006-02-06,89
2006-02-07,85
2006-02-08,85
2006-02-09,87
2006-02-10,86
2006-02-11,100
2006-02-12,92
2006-02-13,86
2006-02-14,84
2006-02-15,87
2006-02-16,85
2006-02-17,83
2006-02-18,96
2006-02-19,96
2006-02-20,86
2006-02-21,84
2006-02-22,84
2006-02-23,81
2006-02-24,83
2006-02-25,95
2006-02-26,85
2006-02-27,78
2006-02-28,74
