Day,microsoft
2006-02-01,100
2006-02-02,99
2006-02-03,99
2006-02-04,87
2006-02-05,88
2006-02-06,89
2006-02-07,92
2006-02-08,95
2006-02-09,93
2006-02-10,89
2006-02-11,88
2006-02-12,85
2006-02-13,89
2006-02-14,93
2006-02-15,98
2006-02-16,98
2006-02-17,97
2006-02-18,87
2006-02-19,87
2006-02-20,91
2006-02-21,94
2006-02-22,95
2006-02-23,97
2006-02-24,93
2006-02-25,86
2006-02-26,84
2006-02-27,93
2006-02-28,98
