Day,apple
2004-12-01,67
2004-12-02,72
2004-12-03,76
2004-12-04,82
2004-12-05,78
2004-12-06,83
2004-12-07,76
2004-12-08,79
2004-12-09,75
2004-12-10,80
2004-12-11,85
2004-12-12,87
2004-12-13,80
2004-12-14,79
2004-12-15,73
2004-12-16,78
2004-12-17,76
2004-12-18,85
2004-12-19,89
2004-12-20,83
2004-12-21,84
2004-12-22,74
2004-12-23,86
2004-12-24,94
2004-12-25,100
2004-12-26,94
2004-12-27,88
2004-12-28,83
2004-12-29,82
2004-12-30,83
2004-12-31,91
