Day,amazon
2005-02-01,92
2005-02-02,87
2005-02-03,89
2005-02-04,90
2005-02-05,94
2005-02-06,100
2005-02-07,96
2005-02-08,93
2005-02-09,85
2005-02-10,86
2005-02-11,88
2005-02-12,93
2005-02-13,93
2005-02-14,89
2005-02-15,90
2005-02-16,86
2005-02-17,85
2005-02-18,86
2005-02-19,91
2005-02-20,100
2005-02-21,87
2005-02-22,89
2005-02-23,87
2005-02-24,89
2005-02-25,85
2005-02-26,89
2005-02-27,95
2005-02-28,88
