Day,motorola
2013-06-01,96
2013-06-02,89
2013-06-03,94
2013-06-04,97
2013-06-05,92
2013-06-06,96
2013-06-07,95
2013-06-08,94
2013-06-09,92
2013-06-10,92
2013-06-11,96
2013-06-12,94
2013-06-13,95
2013-06-14,96
2013-06-15,94
2013-06-16,89
2013-06-17,94
2013-06-18,94
2013-06-19,91
2013-06-20,88
2013-06-21,94
2013-06-22,90
2013-06-23,85
2013-06-24,93
2013-06-25,95
2013-06-26,100
2013-06-27,99
2013-06-28,95
2013-06-29,91
2013-06-30,88
