Day,apple
2011-09-01,87
2011-09-02,83
2011-09-03,92
2011-09-04,93
2011-09-05,89
2011-09-06,88
2011-09-07,87
2011-09-08,84
2011-09-09,85
2011-09-10,86
2011-09-11,89
2011-09-12,83
2011-09-13,80
2011-09-14,85
2011-09-15,86
2011-09-16,89
2011-09-17,98
2011-09-18,98
2011-09-19,90
2011-09-20,86
2011-09-21,84
2011-09-22,85
2011-09-23,87
2011-09-24,96
2011-09-25,100
2011-09-26,87
2011-09-27,87
2011-09-28,91
2011-09-29,89
2011-09-30,86
