Day,amazon
2010-05-01,92
2010-05-02,100
2010-05-03,89
2010-05-04,86
2010-05-05,87
2010-05-06,85
2010-05-07,82
2010-05-08,91
2010-05-09,98
2010-05-10,87
2010-05-11,88
2010-05-12,85
2010-05-13,86
2010-05-14,86
2010-05-15,91
2010-05-16,100
2010-05-17,89
2010-05-18,86
2010-05-19,87
2010-05-20,84
2010-05-21,83
2010-05-22,84
2010-05-23,91
2010-05-24,86
2010-05-25,87
2010-05-26,86
2010-05-27,84
2010-05-28,83
2010-05-29,90
2010-05-30,94
2010-05-31,86
