Day,motorola
2008-05-01,86
2008-05-02,93
2008-05-03,98
2008-05-04,87
2008-05-05,90
2008-05-06,94
2008-05-07,88
2008-05-08,88
2008-05-09,91
2008-05-10,100
2008-05-11,95
2008-05-12,90
2008-05-13,82
2008-05-14,88
2008-05-15,87
2008-05-16,89
2008-05-17,99
2008-05-18,87
2008-05-19,87
2008-05-20,84
2008-05-21,84
2008-05-22,88
2008-05-23,88
2008-05-24,96
2008-05-25,88
2008-05-26,89
2008-05-27,85
2008-05-28,86
2008-05-29,88
2008-05-30,89
2008-05-31,98
