Day,hp
2005-07-01,88
2005-07-02,76
2005-07-03,74
2005-07-04,91
2005-07-05,93
2005-07-06,95
2005-07-07,93
2005-07-08,93
2005-07-09,79
2005-07-10,77
2005-07-11,95
2005-07-12,97
2005-07-13,98
2005-07-14,95
2005-07-15,94
2005-07-16,81
2005-07-17,75
2005-07-18,96
2005-07-19,99
2005-07-20,99
2005-07-21,97
2005-07-22,95
2005-07-23,84
2005-07-24,78
2005-07-25,95
2005-07-26,94
2005-07-27,97
2005-07-28,100
2005-07-29,92
2005-07-30,82
2005-07-31,73
