Day,apple
2004-04-01,77
2004-04-02,84
2004-04-03,90
2004-04-04,85
2004-04-05,81
2004-04-06,77
2004-04-07,78
2004-04-08,82
2004-04-09,88
2004-04-10,89
2004-04-11,100
2004-04-12,82
2004-04-13,82
2004-04-14,82
2004-04-15,78
2004-04-16,79
2004-04-17,87
2004-04-18,82
2004-04-19,85
2004-04-20,86
2004-04-21,82
2004-04-22,88
2004-04-23,82
2004-04-24,90
2004-04-25,92
2004-04-26,78
2004-04-27,86
2004-04-28,81
2004-04-29,80
2004-04-30,89
