Day,apple
2006-04-01,97
2006-04-02,90
2006-04-03,78
2006-04-04,75
2006-04-05,96
2006-04-06,100
2006-04-07,84
2006-04-08,89
2006-04-09,86
2006-04-10,77
2006-04-11,77
2006-04-12,77
2006-04-13,79
2006-04-14,80
2006-04-15,81
2006-04-16,84
2006-04-17,76
2006-04-18,71
2006-04-19,72
2006-04-20,74
2006-04-21,74
2006-04-22,78
2006-04-23,80
2006-04-24,75
2006-04-25,72
2006-04-26,71
2006-04-27,69
2006-04-28,70
2006-04-29,74
2006-04-30,79
