Day,microsoft
2011-01-01,74
2011-01-02,81
2011-01-03,93
2011-01-04,94
2011-01-05,99
2011-01-06,100
2011-01-07,95
2011-01-08,83
2011-01-09,84
2011-01-10,93
2011-01-11,98
2011-01-12,96
2011-01-13,98
2011-01-14,90
2011-01-15,84
2011-01-16,83
2011-01-17,94
2011-01-18,98
2011-01-19,97
2011-01-20,96
2011-01-21,90
2011-01-22,82
2011-01-23,85
2011-01-24,94
2011-01-25,97
2011-01-26,99
2011-01-27,97
2011-01-28,93
2011-01-29,87
2011-01-30,90
2011-01-31,95
