Day,microsoft
2011-12-01,97
2011-12-02,92
2011-12-03,81
2011-12-04,84
2011-12-05,95
2011-12-06,99
2011-12-07,98
2011-12-08,95
2011-12-09,89
2011-12-10,80
2011-12-11,84
2011-12-12,91
2011-12-13,100
2011-12-14,100
2011-12-15,95
2011-12-16,87
2011-12-17,75
2011-12-18,76
2011-12-19,88
2011-12-20,91
2011-12-21,89
2011-12-22,84
2011-12-23,79
2011-12-24,73
2011-12-25,80
2011-12-26,83
2011-12-27,87
2011-12-28,87
2011-12-29,86
2011-12-30,81
2011-12-31,68
