Day,microsoft
2008-04-01,97
2008-04-02,94
2008-04-03,96
2008-04-04,89
2008-04-05,85
2008-04-06,83
2008-04-07,89
2008-04-08,95
2008-04-09,100
2008-04-10,94
2008-04-11,90
2008-04-12,84
2008-04-13,80
2008-04-14,90
2008-04-15,92
2008-04-16,95
2008-04-17,93
2008-04-18,88
2008-04-19,82
2008-04-20,81
2008-04-21,89
2008-04-22,96
2008-04-23,93
2008-04-24,94
2008-04-25,90
2008-04-26,78
2008-04-27,79
2008-04-28,88
2008-04-29,95
2008-04-30,95
