Day,apple
2010-01-01,25
2010-01-02,25
2010-01-03,25
2010-01-04,26
2010-01-05,27
2010-01-06,25
2010-01-07,23
2010-01-08,23
2010-01-09,24
2010-01-10,24
2010-01-11,22
2010-01-12,22
2010-01-13,21
2010-01-14,21
2010-01-15,21
2010-01-16,22
2010-01-17,23
2010-01-18,22
2010-01-19,23
2010-01-20,22
2010-01-21,22
2010-01-22,23
2010-01-23,24
2010-01-24,25
2010-01-25,26
2010-01-26,34
2010-01-27,100
2010-01-28,66
2010-01-29,36
2010-01-30,33
2010-01-31,30
