Day,motorola
2005-03-01,84
2005-03-02,78
2005-03-03,84
2005-03-04,87
2005-03-05,100
2005-03-06,95
2005-03-07,88
2005-03-08,83
2005-03-09,87
2005-03-10,88
2005-03-11,92
2005-03-12,100
2005-03-13,91
2005-03-14,85
2005-03-15,87
2005-03-16,86
2005-03-17,91
2005-03-18,84
2005-03-19,100
2005-03-20,88
2005-03-21,86
2005-03-22,83
2005-03-23,81
2005-03-24,83
2005-03-25,91
2005-03-26,90
2005-03-27,90
2005-03-28,81
2005-03-29,84
2005-03-30,83
2005-03-31,82
